Gene,Raw p-value,BH Adjusted p-value,Significant (BH)
U70063_at,0.00038689512431714176,0.005931559873670761,True
AF009426_at,0.0003894339778003449,0.005957671304160212,True
Y08915_at,0.00039361965915414007,0.00600881059980699,True
HG3162-HT3339_at,0.0003970074602018259,0.006047577315766703,True
X69838_at,0.00039991403127926045,0.006078863814477287,True
U53468_at,0.0004025914051896524,0.006102725290574503,True
M80563_at,0.0004031959057175748,0.006102725290574503,True
U76272_at,0.0004098749751140176,0.00619067520675388,True
U84388_at,0.00041261124701525646,0.00621882786463375,True
M80899_at,0.0004229265682656617,0.006360851276721312,True
X69819_at,0.00043254713944822654,0.00649184959395033,True
X87212_at,0.00043464851954741517,0.006509683394650257,True
L28010_at,0.00043798892193885045,0.006545960219081897,True
X90858_at,0.00043992034176302197,0.006561071373281556,True
M31642_at,0.00044116294745162783,0.006565867750276942,True
U31930_at,0.0004474434782460779,0.00664546782586727,True
U79270_at,0.000456806838793798,0.006770428178297268,True
X66945_at,0.00046196614783783216,0.006832690182439638,True
D13988_at,0.0004629486234884958,0.006833045003829164,True
L08069_at,0.00046558830040999903,0.006857807838063808,True
X84709_at,0.00047259586769836056,0.00693844422898865,True
Z54367_s_at,0.000473009383544464,0.00693844422898865,True
X17648_at,0.00047738633523030977,0.006967081678765146,True
X58072_at,0.0004774522405257055,0.006967081678765146,True
D43950_at,0.00047789352516708605,0.006967081678765146,True
Y09980_rna4_at,0.0004839231152570683,0.0070405875278931425,True
M15059_at,0.0004880948788023331,0.007086000706928185,True
U31342_at,0.0004890324516494132,0.007086000706928185,True
U75679_at,0.0004903894095470323,0.007091249697080717,True
D83243_at,0.0004982367766304019,0.0071901416611298286,True
U31556_at,0.0005101451581628477,0.007340501833493365,True
M59820_at,0.0005107152348734338,0.007340501833493365,True
M13450_at,0.0005117832380241433,0.007341051718056574,True
M33521_at,0.0005184894532368733,0.007411939911462329,True
M68864_at,0.0005198301031833633,0.007411939911462329,True
U51166_at,0.000519844291728316,0.007411939911462329,True
U58087_at,0.0005237615336736418,0.0074528861747692465,True
X06318_at,0.0005279957959150339,0.00749409240677586,True
M28130_rna1_s_at,0.0005287597812608021,0.00749409240677586,True
D00596_at,0.0005316972159004806,0.007520772722528821,True
U51127_at,0.0005398754218685825,0.007609986766449825,True
M15841_at,0.0005401393328410171,0.007609986766449825,True
M60483_rna1_s_at,0.0005503178947967044,0.007738099155829794,True
HG1322-HT5143_s_at,0.0005587728791313118,0.00784151940025024,True
L76159_at,0.0005645291247284636,0.00790673502984129,True
L27706_at,0.0005694596072138708,0.007960152038877814,True
X57152_rna1_s_at,0.0005760095109734717,0.008035952649177846,True
X74570_at,0.0005925216313826906,0.008206755700220267,True
L10413_at,0.0005946793829032279,0.008206755700220267,True
K01396_at,0.0005949250715565474,0.008206755700220267,True
X76061_at,0.0005951483322804807,0.008206755700220267,True
Z69030_s_at,0.0005955553426602244,0.008206755700220267,True
L40391_at,0.0005962928540620604,0.008206755700220267,True
U50733_at,0.0005969653967977743,0.008206755700220267,True
X05908_at,0.0005974619453519875,0.008206755700220267,True
D63875_at,0.0006115989253043254,0.008384786035566414,True
X55079_rna1_at,0.000613709717928858,0.008397575007897944,True
X06323_at,0.0006280195037622657,0.008576917705596154,True
L00058_at,0.0006299056362919798,0.008586228070985705,True
V00599_s_at,0.0006356037037410605,0.008636008371219727,True
L38696_at,0.0006359804172942008,0.008636008371219727,True
L15326_s_at,0.0006411909500707975,0.008690209663602119,True
M75715_s_at,0.0006425903009794169,0.00869264944152232,True
M15796_at,0.0006444810763204837,0.008701715138425622,True
Y10659_at,0.0006514695215844309,0.00877944464910285,True
D29643_at,0.0006551437327527744,0.008812301265650056,True
D26600_at,0.000657846711015939,0.008831994732264838,True
J04794_at,0.0006621826971568546,0.00884852746215686,True
X98248_rna1_at,0.0006626041898549845,0.00884852746215686,True
U40572_at,0.0006628017484628648,0.00884852746215686,True
D80000_at,0.0006657970293031798,0.00886473515513578,True
M23254_at,0.00066799553760474,0.00886473515513578,True
U52101_at,0.0006682803328181432,0.00886473515513578,True
X62573_at,0.0006702127246285234,0.00886473515513578,True
X58431_rna2_s_at,0.0006702331671508185,0.00886473515513578,True
D55716_at,0.0006740617992479595,0.008889993110444156,True
X04106_at,0.0006746368737200573,0.008889993110444156,True
U61836_at,0.0006785328134466747,0.008914289512087612,True
U51336_at,0.0006789815128438173,0.008914289512087612,True
Z37986_at,0.0006933270918809506,0.00908589859930018,True
D89667_at,0.0006960989868394402,0.009105485646198843,True
X63468_at,0.000703111595627261,0.00918037099858378,True
U50327_s_at,0.0007104837725676621,0.009259668765328816,True
M57710_at,0.0007218737108402517,0.009390944679890793,True
M31166_at,0.0007254611080001736,0.009420423021736317,True
HG1112-HT1112_at,0.0007271459909652789,0.009421672002521288,True
U09210_at,0.0007282004872196983,0.009421672002521288,True
U43885_at,0.0007316230674198499,0.009436308058820352,True
AB003698_at,0.0007322767658480398,0.009436308058820352,True
D50405_at,0.0007333026602029001,0.009436308058820352,True
M98539_at,0.0007371790647842933,0.009469098293418425,True
M63928_at,0.0007453163222932724,0.009556402988540897,True
U01062_at,0.0007523327046004249,0.009629048206636317,True
U13666_at,0.000770606844025135,0.009845261991138329,True
U09587_at,0.0007740970925141694,0.009872161310435622,True
X06985_at,0.0007786540362833931,0.009912543972614839,True
S76638_at,0.000783523965764142,0.009956759985619552,True
X13839_at,0.0007908723814432823,0.010032258375994946,True
U91985_at,0.0007980755069847974,0.01010564882645581,True
J00148_cds2_f_at,0.0008035412329525166,0.010156818173259736,True
X65550_at,0.0008062915542965095,0.010172480862078863,True
U57721_at,0.0008089873359937496,0.010172480862078863,True
S85655_at,0.0008090611093840251,0.010172480862078863,True
X77533_at,0.0008111637014970609,0.010180961316853077,True
U05340_at,0.0008156668853071394,0.010217784651725625,True
M24400_at,0.0008181739333496999,0.010217784651725625,True
U53476_at,0.0008193098106977605,0.010217784651725625,True
X70040_at,0.0008205073356580163,0.010217784651725625,True
U49070_at,0.0008212639367988194,0.010217784651725625,True
X91257_at,0.0008240724883187513,0.010234865451610415,True
M95178_at,0.0008395986568062757,0.010405907821074619,True
J02683_s_at,0.0008407634878579016,0.010405907821074619,True
Z24727_at,0.0008489248623034751,0.010488709433902033,True
D30037_at,0.000858730458841884,0.010591504223328357,True
U07802_at,0.0008672007931161848,0.010677503375000485,True
HG4018-HT4288_at,0.0008721362585333332,0.010703163419796569,True
D31886_at,0.0008722875504140561,0.010703163419796569,True
X03934_at,0.0008790699286414189,0.010767851411142055,True
U30999_at,0.0008831156630291374,0.010798853450659899,True
Z30644_at,0.0008953201658517449,0.010929344969789536,True
X67698_at,0.0009027716558538203,0.01100146860612288,True
M28209_at,0.0009134274900556045,0.011105356013977243,True
X16706_at,0.000914412116735116,0.011105356013977243,True
M37583_at,0.0009175933732333324,0.011125039383980318,True
X64330_at,0.0009237638891544522,0.011180836614231053,True
U19765_at,0.0009359499246462911,0.011286521661812203,True
Z32765_at,0.0009363854065164547,0.011286521661812203,True
U06155_at,0.000937245170962663,0.011286521661812203,True
M22324_at,0.0009421647325742049,0.011298106431921463,True
M31158_at,0.0009427031491741876,0.011298106431921463,True
U23852_s_at,0.0009429616113049895,0.011298106431921463,True
X98833_rna1_at,0.0009493981756314784,0.01133730133172498,True
U51586_at,0.0009497888697404087,0.01133730133172498,True
M63835_at,0.0009518599747250679,0.01133730133172498,True
U35835_s_at,0.0009541252794077653,0.01133730133172498,True
D83032_at,0.0009549677449346752,0.01133730133172498,True
J05257_at,0.0009557747370411997,0.01133730133172498,True
HG3921-HT4191_f_at,0.0009653367209513334,0.01143170346123265,True
U68566_at,0.0009766837373597142,0.011546896125435161,True
D43947_at,0.0009947704569123644,0.011741255939285175,True
X54942_at,0.001017964125258828,0.011993656392076094,True
U47927_at,0.0010195196764760995,0.011993656392076094,True
X83490_s_at,0.0010231963869500671,0.012017079147556883,True
M92357_at,0.0010252049673449442,0.01202086548059557,True
U51333_s_at,0.0010284742911401982,0.012039397736516376,True
U41060_at,0.0010501591033880119,0.01227308893123465,True
U79262_at,0.0010528409854770639,0.012284293593234024,True
AC000064_cds1_at,0.0010756953075805149,0.012530444195656031,True
X05130_s_at,0.0010884565633842236,0.012658412463892547,True
U09578_at,0.0010916738840771158,0.012675151660563124,True
L20941_at,0.0011045694637902479,0.012794667704453231,True
U04343_at,0.0011055569232631772,0.012794667704453231,True
U68018_at,0.0011100564559377215,0.012809751091182297,True
HG2788-HT2896_at,0.0011104539450625137,0.012809751091182297,True
U25165_at,0.001117131232179933,0.012865958892101362,True
U75276_s_at,0.0011231405850923293,0.01290554545309776,True
J03909_at,0.0011241890484463052,0.01290554545309776,True
D87434_at,0.0011329692870673852,0.01298543094453921,True
U70735_at,0.0011500929387133218,0.013153723307511288,True
L09260_at,0.001151342873318424,0.013153723307511288,True
X06745_at,0.0011695467051621741,0.013340317537761824,True
L33881_at,0.0011775240407487866,0.01340985445127492,True
L29277_at,0.001181180223879747,0.013430037984112787,True
D87468_at,0.0011859674327932101,0.01346299654201082,True
X59871_at,0.0011966252574790253,0.013562387059726504,True
U97105_at,0.0012048366836050783,0.013624342288539221,True
U60269_cds3_at,0.0012059138706786714,0.013624342288539221,True
U21556_at,0.0012104955618757838,0.013628074035600646,True
U90552_at,0.0012118150508697422,0.013628074035600646,True
X81198_at,0.0012124414341301824,0.013628074035600646,True
D38524_at,0.001213890729780672,0.013628074035600646,True
J02888_at,0.001224189495897667,0.013722086346312055,True
U05237_at,0.001227645516285868,0.013739222740348436,True
U19247_rna1_s_at,0.0012358741752759538,0.013809634789251214,True
J04027_at,0.0012397710184242714,0.013831498576442301,True
U79253_at,0.0012615610231569493,0.014042707917521617,True
Y00282_at,0.0012626702096194065,0.014042707917521617,True
X63417_at,0.0012646119347803166,0.014042707917521617,True
X82200_at,0.0012718194027764762,0.014080834259042474,True
M29932_s_at,0.0012719956884308253,0.014080834259042474,True
HG1102-HT1102_at,0.0012819917774844899,0.014169487413468105,True
U90651_at,0.0012871917178202262,0.014191030281128007,True
D25217_at,0.0012879220917225165,0.014191030281128007,True
J02902_at,0.0013039302121995086,0.014345244572176384,True
D13370_at,0.001306642105134576,0.014352929996154689,True
M33684_s_at,0.001309424520477949,0.014361365240749688,True
D87459_at,0.0013147636735565396,0.014397773008885669,True
M60784_s_at,0.001318259009738372,0.014413908712308058,True
D13630_at,0.0013274515486137153,0.014492193093517881,True
U18259_at,0.0013317594061338152,0.01449633799186852,True
D14874_at,0.001332177233955784,0.01449633799186852,True
M19311_s_at,0.0013339315082993054,0.01449633799186852,True
X04828_at,0.0013482118164824814,0.014629226848863943,True
U45285_at,0.0013529606735244956,0.014658444744006275,True
X85750_at,0.0013568673956856642,0.014678463829807436,True
HG4312-HT4582_s_at,0.0013627190849986026,0.01471943084387127,True
X59434_at,0.0013916103397519516,0.015008759624949566,True
D87077_at,0.0014109530352067977,0.015188154773476467,True
Y12670_at,0.0014125047853576795,0.015188154773476467,True
HG2639-HT2735_s_at,0.001415793243494266,0.01520058739890154,True
D78275_at,0.0014511447792753872,0.015549620092421865,True
D14710_at,0.0014526647470266465,0.015549620092421865,True
X71973_at,0.0014652317657692312,0.01566062557446604,True
M83221_at,0.0014744030910796846,0.015735059335789028,True
X14046_at,0.0014895244503751414,0.015860426177777297,True
X54870_at,0.0014905997389691103,0.015860426177777297,True
X92475_at,0.0015005461186805896,0.015939002613950193,True
HG2981-HT3127_s_at,0.0015024561308142137,0.015939002613950193,True
M95678_at,0.0015055414414645927,0.015948001391086302,True
U94836_at,0.0015233813958459813,0.016113035565261127,True
U18242_at,0.0015286226890880023,0.01614452022297536,True
X59892_at,0.0015414534053175635,0.016253402749846352,True
X89101_s_at,0.0015434918868910056,0.016253402749846352,True
D28589_at,0.001546458224517761,0.01626062047579221,True
L76702_at,0.0015495454419783923,0.016269086091110396,True
U48251_at,0.0015530345025769536,0.01628173966010456,True
D87442_at,0.0015609096840176132,0.01633004217909524,True
D87447_at,0.0015622231401519085,0.01633004217909524,True
M83667_rna1_s_at,0.0015658927306967045,0.016344435252030463,True
D90224_at,0.0015734046932592207,0.01638181411681774,True
L07807_s_at,0.001574069668960605,0.01638181411681774,True
M37104_at,0.0015777846579014614,0.01639399186732276,True
L09708_at,0.0015809554835367352,0.01639399186732276,True
S78271_s_at,0.0015821386456330564,0.01639399186732276,True
L04282_at,0.0015957457139745537,0.016505521868143313,True
M19508_xpt3_s_at,0.0015981217116211842,0.016505521868143313,True
X98534_s_at,0.0015998478904316214,0.016505521868143313,True
HG2815-HT2931_s_at,0.0016197873746636954,0.016687086985516596,True
M62810_at,0.0016251428396901737,0.01671810000599026,True
U25029_at,0.0016406631884999764,0.016853440736046586,True
M77698_at,0.001644767269733839,0.016871289015730272,True
M19722_at,0.0016533129485172976,0.016934580474108927,True
X79865_at,0.0016784274144371009,0.017167157873058954,True
M84739_at,0.0016833476242997625,0.017192815492310897,True
D16469_at,0.0016885531239787528,0.017214940674491707,True
AF007875_at,0.001690343452397839,0.017214940674491707,True
U68723_at,0.0017042681138854526,0.01733199341496347,True
U37426_at,0.001712343714592092,0.01738931387653422,True
U45955_at,0.0017156035908401932,0.017397635845092088,True
X93512_at,0.001723747086926803,0.01745538775951872,True
D87953_at,0.0017279677898522088,0.0174733083317112,True
HG371-HT26388_s_at,0.0017373196036919603,0.017542990729065136,True
D87449_at,0.0017462795045811723,0.017608524169956404,True
M33195_at,0.0017552142465260773,0.01767361915746385,True
L35240_at,0.0017712053865575122,0.01780948265270593,True
U67122_s_at,0.0017741810796699361,0.017814277347840808,True
AJ000480_at,0.0017785996057525805,0.017833525442208363,True
M93650_at,0.0017820849542972408,0.017843375897731783,True
L12392_at,0.001787043575777164,0.017849904287800828,True
X52151_at,0.0017877446572436234,0.017849904287800828,True
K03431_cds1_at,0.0017944603127559014,0.017891898698792756,True
HG363-HT363_at,0.0018043254141915297,0.017965133907501974,True
M92934_at,0.0018277747946837525,0.018173230838633852,True
X63717_at,0.001832818476741074,0.018197998496778715,True
U30828_at,0.001858900075010504,0.01843129156432529,True
U41813_at,0.0018635901620331972,0.018452130923798143,True
Z29481_at,0.001867258405081164,0.01846280883470682,True
M69043_at,0.0018710449032416263,0.018474624813309633,True
D86956_at,0.0018764325942259117,0.018502196354407367,True
S78187_at,0.0018846704647366476,0.018557756551253534,True
X63692_at,0.0018925776108415595,0.018609911431295832,True
U90552_s_at,0.001924182676721324,0.0188946257608076,True
X66533_at,0.0019271375152193542,0.018895050441171547,True
X52851_rna1_at,0.0019305385036789123,0.018895050441171547,True
J03925_at,0.001932177271933519,0.018895050441171547,True
M28713_at,0.001982954005490871,0.019361809291973082,True
U72621_at,0.001985339120834945,0.019361809291973082,True
M24283_at,0.0020118240238199054,0.019593297084442768,True
M24900_at,0.0020162280692963396,0.019605446107624065,True
M68891_at,0.002018571671061308,0.019605446107624065,True
U11863_at,0.0020255621364119324,0.019646574789769614,True
X77588_s_at,0.0020337007131476822,0.019698712478301395,True
X75042_at,0.002049085037944654,0.019820796791733295,True
U90902_at,0.0020677871302221336,0.019957934673241775,True
HG2591-HT2687_s_at,0.0020688615126280927,0.019957934673241775,True
D50927_at,0.0020936467901517754,0.020169740495935142,True
X72841_at,0.0021004613653719203,0.020208082420696924,True
U40343_at,0.002113769298240383,0.020284757940780877,True
X85373_at,0.0021167136649629693,0.020284757940780877,True
X56687_s_at,0.002116967303680877,0.020284757940780877,True
X53416_at,0.002149672056654662,0.020568597740968222,True
X15729_s_at,0.0021523599263237893,0.020568597740968222,True
U03090_at,0.0022202663216000797,0.021189127987532756,True
X17094_at,0.0022354894608901167,0.021305888190756204,True
U43083_at,0.0022625451011126095,0.02153495864597035,True
Y10376_at,0.002270163156095534,0.021578657519740082,True
D86972_at,0.002318940692071448,0.022012953653498476,True
U63825_at,0.0023374577316571006,0.02215922362896738,True
Z48042_at,0.002392121389587809,0.022647321894251646,True
U36621_cds2_at,0.002398964450562866,0.022681986164539352,True
X64364_at,0.0024044422905882745,0.022703667668349414,True
